time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,Date
2025-07-24,32.49333333333333,23.83,0.0,6.459554157802238,2025-07-24
2025-07-25,32.19333333333333,24.229999999999997,0.0,6.3730422717602435,2025-07-25
2025-07-26,32.593333333333334,24.33,0.0,6.382654703542687,2025-07-26
2025-07-27,33.49333333333333,23.429999999999996,0.0,6.03660715937471,2025-07-27
2025-07-28,30.993333333333332,23.529999999999998,0.0,5.9020331144204965,2025-07-28
2025-07-29,31.39333333333333,24.029999999999998,0.0,5.738621774118952,2025-07-29
2025-07-30,31.493333333333332,25.529999999999998,0.0,4.767766164092128,2025-07-30
2025-07-31,32.89333333333333,25.63,0.0,6.940175746924428,2025-07-31
2025-08-01,34.99333333333333,24.929999999999996,0.0,7.613045971695494,2025-08-01
2025-08-02,36.193333333333335,26.529999999999998,0.0,7.680332994172602,2025-08-02
2025-08-03,34.29333333333333,26.929999999999996,0.0,6.815214133752659,2025-08-03
2025-08-04,37.49333333333333,25.13,0.0,7.0363000647488665,2025-08-04
2025-08-05,33.693333333333335,24.529999999999998,0.0,6.103894181851817,2025-08-05
